Word #,Analyzed_1,Word,Onset_1,Offset Time,,Word #,Continuous word #,Analyzed_2,Word,Onset_2,Offset Time
401,0,for,153.76,153.92,,401,2657,0,go,155.07,155.22
402,0,sounding,153.92,154.31,,402,2658,0,for,155.219999,155.399999
403,0,so,154.34,154.75,,403,2659,0,well,155.4,155.63
404,0,smart.,154.75,155.24,,404,2660,0,over,155.63,155.85
405,0,"No,",156.12,156.67,,405,2661,0,one,155.849999,156.129999
406,0,Lyra,156.92,157.31,,406,2662,0,hundred,156.13,156.37
407,0,whispered.,157.32,157.84,,407,2663,1,dollars,156.37,156.7
408,0,That's,158.049999,158.359999,,408,2664,0,each.,156.74,157.18
409,0,"punctual,",158.41,159.29,,409,2665,0,"Wow,",157.92,158.38
410,0,not,159.53,159.7,,410,2666,0,that's,158.809999,159.009999
411,0,punctuation.,159.75,160.72,,411,2667,0,a,159.009999,159.069999
412,0,Punctuation,161.279999,161.979999,,412,2668,0,lot,159.07,159.25
413,0,is,161.98,162.15,,413,2669,0,of,159.25,159.34
414,0,periods,162.190001,162.780001,,414,2670,0,"cold,",159.36,159.76
415,0,and,162.78,163.03,,415,2671,0,hard,159.759999,160.129999
416,0,commas,163.03,163.47,,416,2672,1,cash.,160.129999,160.829999
417,0,and,163.47,163.65,,417,2673,0,I,161.25,161.38
418,0,stuff.,163.65,163.95,,418,2674,0,could,161.379999,161.519999
419,0,Caleb's,165.07,165.19,,419,2675,0,probably,161.52,161.76
420,0,face,165.21,165.49,,420,2676,0,buy,161.76,161.96
421,0,got,165.49,165.69,,421,2677,0,a,161.959999,162.029999
422,0,red,165.69,165.94,,422,2678,0,whole,162.029999,162.239999
423,0,from,165.94,166.21,,423,2679,0,pony,162.26,162.72
424,0,embarrassment.,166.22,166.79,,424,2680,0,with,162.72,162.86
425,0,I,167.63,167.81,,425,2681,0,that,162.87,163.14
426,0,knew,167.81,168.02,,426,2682,0,kind,163.14,163.34
427,0,"that,",168.02,168.4,,427,2683,0,of,163.34,163.49
428,0,I,168.51,168.75,,428,2684,1,"money,",163.49,163.83
429,0,was,168.76,169.11,,429,2685,0,Tully,164.2,164.48
430,0,just,169.12,169.59,,430,2686,0,said.,164.48,164.76
431,0,testing,169.6,170.12,,431,2687,0,Mr,165.78,166.35
432,1,you!,170.12,170.36,,432,2688,0,Hornswoggle,166.36,166.521
433,0,Alright,171.55,172.22,,433,2689,0,got,166.52,166.71
434,0,"class,",172.219999,172.719999,,434,2690,0,a,166.71,166.77
435,0,we,173.139999,173.319999,,435,2691,0,phone,166.77,167.02
436,0,are,173.32,173.37,,436,2692,1,call,167.02,167.33
437,0,going,173.37,173.59,,437,2693,0,and,167.37,167.53
438,0,to,173.59,173.72,,438,2694,0,quickly,167.53,167.88
439,0,read,173.719999,174.019999,,439,2695,0,returned,167.88,168.24
440,0,each,174.08,174.38,,440,2696,0,to,168.24,168.31
441,1,sentence,174.38,174.8,,441,2697,0,the,168.31,168.4
442,0,"together,",174.799999,175.319999,,442,2698,0,library.,168.4,168.94
443,0,and,175.559999,175.749999,,443,2699,0,The,169.52,169.65
444,0,then,175.75,175.86,,444,2700,0,Gumshoe,169.65,169.98
445,0,you,175.86,175.97,,445,2701,0,gang,169.98,170.29
446,0,can,175.969999,176.119999,,446,2702,0,huddled,170.3,170.62
447,0,help,176.12,176.33,,447,2703,0,close,170.62,171.07
448,0,me,176.33,176.46,,448,2704,0,and,171.2,171.36
449,0,figure,176.46,176.79,,449,2705,0,tried,171.36,171.62
450,0,out,176.79,176.98,,450,2706,0,to,171.62,171.71
451,0,what,177.009999,177.259999,,451,2707,0,make,171.71,171.88
452,0,important,177.28,177.74,,452,2708,0,a,171.88,171.93
453,0,parts,177.74,178.08,,453,2709,1,plan.,171.929999,172.339999
454,0,of,178.08,178.23,,454,2710,0,How,173.37,173.53
455,0,the,178.23,178.32,,455,2711,0,about,173.53,173.76
456,0,sentence,178.32,178.74,,456,2712,0,asking,173.8,174.3
457,0,are,178.74,178.85,,457,2713,0,Javier?,174.309999,174.919999
458,0,"missing,",178.85,179.3,,458,2714,0,He,175.54,175.66
459,0,okay?,179.35,179.84,,459,2715,0,knows,175.66,175.84
460,0,Look,180.5,180.67,,460,2716,0,a,175.84,175.9
461,0,at,180.67,180.78,,461,2717,0,lot,175.9,176.09
462,0,the,180.78,180.88,,462,2718,0,about,176.09,176.28
463,0,first,180.88,181.15,,463,2719,0,"animals,",176.28,176.85
464,0,sentence:,181.15,181.68,,464,2720,0,maybe,176.91,177.19
465,0,My,182.25,182.57,,465,2721,0,he,177.19,177.27
466,0,cat,182.59,182.9,,466,2722,0,would,177.27,177.42
467,0,is,182.93,183.14,,467,2723,0,know,177.42,177.58
468,0,so,183.14,183.47,,468,2724,0,something!,177.58,178.04
469,0,lazy,183.47,183.99,,469,2725,0,Tully,178.51,178.79
470,0,I,184.05,184.18,,470,2726,0,said.,178.789999,179.079999
471,0,have,184.18,184.4,,471,2727,0,It,179.259999,179.279999
472,0,to,184.4,184.52,,472,2728,0,was,179.969999,180.149999
473,0,hire,184.52,184.85,,473,2729,0,perfect,180.15,180.55
474,0,other,184.91,185.19,,474,2730,0,timing,180.57,181.05
475,0,cats,185.19,185.57,,475,2731,0,because,181.13,181.39
476,0,to,185.58,185.76,,476,2732,0,it,181.39,181.46
477,0,take,185.76,186.02,,477,2733,0,was,181.46,181.58
478,0,naps,186.02,186.39,,478,2734,0,time,181.58,181.82
479,0,for,186.4,186.56,,479,2735,0,for,181.82,181.97
480,0,her.,186.56,186.85,,480,2736,0,recess.,181.97,182.54
481,0,Everybody,187.49,188.01,,481,2737,0,They,183.2,183.35
482,0,howled,188.01,188.34,,482,2738,0,went,183.35,183.51
483,0,with,188.36,188.5,,483,2739,0,outside,183.51,184
484,1,laughter.,188.51,189.07,,484,2740,0,and,184.05,184.24
485,0,Rocket,189.429999,189.839999,,485,2741,0,found,184.3,184.47
486,0,fell,189.84,190.1,,486,2742,0,Javier,184.47,184.8
487,0,right,190.099999,190.359999,,487,2743,0,on,184.8,184.89
488,0,out,190.4,190.58,,488,2744,0,the,184.89,185
489,0,of,190.58,190.68,,489,2745,1,swings.,185,185.47
490,0,his,190.679999,190.889999,,490,2746,0,Hey,186.26,186.65
491,1,seat.,190.889999,191.349999,,491,2747,0,"guys,",186.67,187.21
492,0,Can,192.059999,192.199999,,492,2748,0,he,187.68,187.87
493,0,we,192.2,192.37,,493,2749,0,"said,",187.87,188.17
494,0,write,192.37,192.68,,494,2750,0,but,188.52,188.67
495,0,one,192.679999,192.939999,,495,2751,0,he,188.679999,188.809999
496,0,for,192.94,193.12,,496,2752,0,didn't,188.809999,188.979999
497,0,a,193.12,193.2,,497,2753,0,look,188.98,189.15
498,0,parakeet?,193.2,193.93,,498,2754,0,that,189.15,189.28
499,0,Carys,194.15,194.6,,499,2755,0,happy,189.29,189.54
500,0,asked.,194.599999,194.889999,,500,2756,0,to,189.54,189.64
501,0,And,195.389999,195.559999,,501,2757,0,see,189.639999,189.819999
502,0,my,195.559999,195.699999,,502,2758,0,them.,189.82,190.09
503,0,box,195.7,196.07,,503,2759,0,Alex,190.98,191.31
504,0,turtle!,196.08,196.55,,504,2760,0,and,191.34,191.46
505,0,Emily,196.619999,196.979999,,505,2761,0,Caleb,191.46,191.85
506,0,"said,",196.99,197.29,,506,2762,0,sat,191.849999,192.079999
507,0,bouncing,197.459999,197.869999,,507,2763,0,in,192.08,192.15
508,0,in,197.869999,197.949999,,508,2764,0,the,192.15,192.23
509,0,her,197.949999,198.069999,,509,2765,0,swings,192.23,192.67
510,0,chair.,198.07,198.5,,510,2766,0,on,192.69,192.86
511,0,"Like,",199.1,199.52,,511,2767,0,either,192.86,193.07
512,0,My,200,200.31,,512,2768,0,side,193.07,193.3
513,0,turtle,200.31,200.77,,513,2769,0,of,193.299999,193.399999
514,0,is,200.77,201.01,,514,2770,0,him.,193.4,193.63
515,0,so,201.01,201.36,,515,2771,0,Can,194.46,194.58
516,0,slow,201.36,201.91,,516,2772,0,you,194.58,194.69
517,0,he,202,202.55,,517,2773,0,help,194.69,194.87
518,0,walks,202.56,203,,518,2774,0,us,194.87,195.01
519,0,backwards'.,203.02,203.76,,519,2775,0,with,195.009999,195.139999
520,0,Miss,204.64,204.83,,520,2776,0,our,195.139999,195.259999
521,0,Flores,204.83,205.15,,521,2777,0,case?,195.259999,195.709999
522,0,held,205.16,205.35,,522,2778,0,Alex,195.94,196.27
523,0,up,205.34,205.45,,523,2779,0,asked.,196.27,196.64
524,0,her,205.45,205.57,,524,2780,0,"Um,",197.32,197.81
525,0,hands.,205.57,206.05,,525,2781,0,"okay,",198.25,198.74
526,0,Emily,206.41,206.85,,526,2782,0,Javier,199.73,200.13
527,0,that,206.91,207.11,,527,2783,0,said.,200.13,200.42
528,0,was,207.11,207.27,,528,2784,0,How,201.35,201.53
529,0,fantastic.,207.28,208.23,,529,2785,0,long,201.53,201.72
530,0,"Yes,",208.48,209,,530,2786,0,can,201.72,201.89
531,0,let's,209.389999,209.659999,,531,2787,0,turtles,201.89,202.29
532,0,write,209.66,209.86,,532,2788,0,live?,202.29,202.63
533,0,one,209.86,210.11,,533,2789,0,asked,203.15,203.37
534,0,for,210.11,210.31,,534,2790,0,Tully.,203.37,203.77
535,0,each,210.38,210.64,,535,2791,0,Like,204.62,204.85
536,0,of,210.65,210.76,,536,2792,0,30,204.87,205.22
537,0,our,210.759999,210.859999,,537,2793,1,years,205.22,205.43
538,1,pets.,210.889999,211.269999,,538,2794,0,sometimes.,205.43,206
539,0,But,211.69,211.9,,539,2795,0,Interesting.,206.929999,208.019999
540,0,"first,",211.92,212.68,,540,2796,0,"So,",208.29,208.84
541,0,we,212.95,213.1,,541,2797,0,it,209.08,209.16
542,0,need,213.099999,213.219999,,542,2798,0,would,209.17,209.33
543,0,to,213.23,213.34,,543,2799,0,be,209.34,209.5
544,0,do,213.339999,213.509999,,544,2800,0,neat,209.5,209.78
545,0,the,213.509999,213.619999,,545,2801,0,for,209.78,209.89
546,0,assignment.,213.62,214.2,,546,2802,0,your,209.889999,210.059999
547,0,Deal?,214.51,214.97,,547,2803,0,pet,210.07,210.29
548,0,Deal!,215.639999,216.249999,,548,2804,1,shop,210.29,210.57
549,0,everybody,216.46,216.96,,549,2805,0,to,210.57,210.69
550,0,yelled.,216.96,217.4,,550,2806,0,have,210.69,210.86
551,0,The,218.82,218.92,,551,2807,0,a,210.86,210.94
552,0,next,218.92,219.2,,552,2808,0,rare,210.94,211.16
553,0,"day,",219.2,219.62,,553,2809,0,turtle,211.2,211.52
554,0,Tully,219.78,220.03,,554,2810,0,for,211.53,211.66
555,0,was,220.03,220.18,,555,2811,0,"sale,",211.66,212.06
556,0,getting,220.18,220.43,,556,2812,0,right?,212.23,212.53
557,0,ready,220.43,220.65,,557,2813,0,Javier,213.599999,213.959999
558,0,for,220.65,220.82,,558,2814,0,cleared,213.96,214.24
559,1,school.,220.82,221.31,,559,2815,0,his,214.24,214.36
560,0,She,222.01,222.2,,560,2816,0,throat,214.359999,214.629999
561,0,dug,222.21,222.46,,561,2817,0,nervously.,215.27,215.28
562,0,through,222.46,222.69,,562,2818,0,He,216.049999,216.209999
563,0,her,222.69,222.84,,563,2819,0,glanced,216.21,216.56
564,0,entire,222.84,223.49,,564,2820,0,at,216.56,216.68
565,0,closet,223.5,224.02,,565,2821,0,Tully,216.68,217.1
566,0,searching,224.05,224.48,,566,2822,0,and,217.16,217.26
567,0,for,224.48,224.58,,567,2823,0,then,217.26,217.4
568,0,the,224.58,224.7,,568,2824,0,looked,217.4,217.6
569,0,right,224.7,224.96,,569,2825,0,down,217.61,217.86
570,1,outfit,225.01,225.43,,570,2826,0,at,217.86,217.96
571,0,to,225.429999,225.589999,,571,2827,0,his,217.96,218.13
572,0,wear.,225.59,225.93,,572,2828,0,hands.,218.13,218.55
573,0,"Oh,",226.78,227.22,,573,2829,0,I,219.47,220.01
574,0,dear!,227.259999,228.009999,,574,2830,0,guess,220.16,220.44
575,0,Mom,228.599999,228.919999,,575,2831,0,so.,220.44,220.85
576,0,said,228.92,229.19,,576,2832,0,But,221.11,221.23
577,0,as,229.19,229.31,,577,2833,0,it's,221.23,221.39
578,0,she,229.309999,229.469999,,578,2834,0,my,221.39,221.59
579,0,tried,229.469999,229.779999,,579,2835,0,parents',221.77,222.09
580,0,to,229.78,229.86,,580,2836,0,"store,",222.09,222.41
581,0,come,229.86,230.04,,581,2837,0,not,222.41,222.66
582,0,into,230.04,230.27,,582,2838,0,mine.,222.66,223.1
583,0,Tully's,230.27,230.69,,583,2839,0,We,223.79,223.9
584,1,room.,230.69,231.06,,584,2840,0,have,223.9,224
585,0,She,231.719999,231.899999,,585,2841,0,a,224,224.04
586,0,peeked,231.9,232.19,,586,2842,0,lot,224.04,224.2
587,0,around,232.190001,232.420001,,587,2843,0,of,224.2,224.31
588,0,the,232.42,232.52,,588,2844,0,other,224.32,224.53
589,0,clothes,232.52,232.84,,589,2845,0,animals,224.53,224.94
590,0,mountain.,232.84,233.3,,590,2846,0,"too,",224.96,225.41
591,0,What,233.77,234.06,,591,2847,0,like,225.52,225.73
592,0,on,234.08,234.4,,592,2848,0,lizards,225.76,226.29
593,1,Earth,234.53,235.07,,593,2849,0,and,226.29,226.55
594,0,is,235.17,235.38,,594,2850,0,gerbils,227.13,227.14
595,0,going,235.38,235.68,,595,2851,0,and,227.139999,227.429999
596,0,on,235.69,235.93,,596,2852,0,kittens,227.46,227.79
597,0,in,235.93,236.07,,597,2853,0,and,227.79,227.99
598,0,here?,236.07,236.48,,598,2854,0,stuff.,227.99,228.37
599,0,Just,237.21,237.48,,599,2855,0,What,229.36,229.51
600,0,getting,237.48,237.68,,600,2856,0,would,229.509999,229.629999
601,0,dressed!,237.68,238.2,,601,2857,0,you,229.63,229.74
602,0,Tully,238.513,238.79,,602,2858,0,do,229.74,229.91
603,0,said.,238.79,239.1,,603,2859,0,with,229.91,230.06
604,0,She,239.71,239.89,,604,2860,0,a,230.059999,230.099999
605,0,climbed,239.89,240.22,,605,2861,0,million,230.099999,230.509999
606,0,over,240.23,240.51,,606,2862,0,bucks?,230.509999,231.049999
607,0,her,240.51,240.64,,607,2863,0,Rocket,231.12,231.41
608,0,"clothes,",240.64,241.1,,608,2864,0,asked.,231.429999,231.839999
609,0,slid,241.33,241.64,,609,2865,0,Javier,232.35,232.74
610,0,down,241.64,241.83,,610,2866,0,blinked.,232.74,233.24
611,0,the,241.83,241.97,,611,2867,0,"Hmmm,",233.85,234.13
612,0,other,241.99,242.23,,612,2868,0,I,234.389999,234.469999
613,0,side,242.23,242.55,,613,2869,0,don't,234.47,234.6
614,0,to,242.55,242.64,,614,2870,0,know.,234.6,234.87
615,0,the,242.639999,242.749999,,615,2871,0,Buy,235.45,235.67
616,0,"floor,",242.75,243.22,,616,2872,0,a,235.67,235.72
617,0,and,243.44,243.63,,617,2873,0,zoo,235.72,236.07
618,0,showed,243.63,243.92,,618,2874,0,maybe?,236.07,236.61
619,0,Mom,243.92,244.19,,619,2875,0,Why?,237.01,237.45
620,0,her,244.19,244.33,,620,2876,0,Just,238.24,238.73
621,0,plain,244.33,244.78,,621,2877,0,"wondering,",238.75,239.76
622,0,white,244.78,245.03,,622,2878,0,Tully,240.21,240.34
623,0,T-shirt,245.259999,245.539999,,623,2879,0,said.,240.51,240.81
624,0,and,245.599999,245.809999,,624,2880,0,She,241.65,241.83
625,0,brown,245.809999,246.169999,,625,2881,0,wrote,241.83,242.01
626,0,corduroy,246.17,246.68,,626,2882,0,down,242.01,242.18
627,1,pants.,246.679999,247.219999,,627,2883,0,a,242.179999,242.239999
628,0,She,247.799999,247.979999,,628,2884,0,few,242.24,242.44
629,0,gave,247.98,248.21,,629,2885,0,notes,242.44,242.72
630,0,Mom,248.219999,248.449999,,630,2886,0,in,242.72,242.81
631,0,a,248.45,248.5,,631,2887,0,her,242.809999,242.909999
632,0,hug,248.5,248.86,,632,2888,1,notebook.,242.91,243.43
633,0,as,249.009999,249.179999,,633,2889,0,Suspect:,243.809999,244.439999
634,0,Mom,249.179999,249.399999,,634,2890,0,Javier.,244.63,245.33
635,0,handed,249.4,249.79,,635,2891,0,Motive:,245.77,246.23
636,0,Tully,249.79,250.24,,636,2892,0,profit,246.65,247.03
637,0,her,250.26,250.41,,637,2893,0,from,247.03,247.21
638,0,lunch,250.41,250.71,,638,2894,0,sale,247.21,247.43
639,1,box,250.709999,251.079999,,639,2895,0,of,247.429999,247.509999
640,0,and,251.24,251.39,,640,2896,0,Coco,247.549999,247.969999
641,0,a,251.389999,251.399999,,641,2897,0,and,248.04,248.169
642,0,breakfast,251.4,251.81,,642,2898,0,her,248.17,248.42
643,0,bar.,251.82,252.09,,643,2899,0,adorable,248.429999,249.009999
644,0,Tully,253.18,253.19,,644,2900,0,baby,249.03,249.34
645,0,ran,253.19,253.42,,645,2901,0,turtles.,249.339999,249.859999
646,0,outside,253.42,253.87,,646,2902,0,Evidence:,250.559999,251.099999
647,0,to,253.88,254.01,,647,2903,0,"weird,",251.51,251.97
648,0,get,254.01,254.14,,648,2904,0,nervous,251.99,252.44
649,0,on,254.14,254.25,,649,2905,0,"behavior,",252.440001,253.010001
650,0,the,254.25,254.36,,650,2906,0,possibly,253.39,253.95
651,1,bus,254.36,254.7,,651,2907,0,because,253.95,254.22
652,0,and,254.73,254.9,,652,2908,0,of,254.22,254.35
653,0,headed,254.9,255.17,,653,2909,0,guilty,254.35,254.62
654,0,to,255.17,255.27,,654,2910,1,conscience.,254.62,255.24
655,0,school.,255.27,255.71,,655,2911,0,"Javier,",256.09,256.67
656,0,At,256.43,256.62,,656,2912,0,could,257.07,257.22
657,0,"school,",256.62,257.14,,657,2913,0,you,257.22,257.31
658,0,Mrs,257.31,257.64,,658,2914,0,tell,257.31,257.49
659,0,Holmes,257.64,257.97,,659,2915,0,us,257.49,257.65
660,0,was,257.97,258.12,,660,2916,0,everything,257.71,258.19
661,0,standing,258.12,258.52,,661,2917,0,you,258.19,258.32
662,0,at,258.52,258.63,,662,2918,0,did,258.32,258.5
663,0,the,258.63,258.73,,663,2919,0,yesterday,258.5,259.05
664,0,front,258.73,259.03,,664,2920,0,from,259.1,259.29
665,1,door,259.03,259.37,,665,2921,0,before,259.29,259.66
666,0,greeting,259.44,259.78,,666,2922,0,lunch,259.66,260
667,0,students,259.78,260.2,,667,2923,0,until,260.05,260.25
668,0,as,260.2,260.34,,668,2924,0,you,260.25,260.38
669,0,they,260.349999,260.479999,,669,2925,0,left,260.389999,260.609999
670,0,came,260.48,260.72,,670,2926,0,extended,260.61,261.06
671,0,in.,260.72,261,,671,2927,0,day?,261.07,261.39
672,0,On,261.83,262,,672,2928,0,Tully,262.12,262.37
673,0,Wednesday,262,262.39,,673,2929,0,asked,262.38,262.65
674,0,mornings,262.389999,262.879999,,674,2930,0,very,262.67,263.13
675,0,and,262.91,263.08,,675,2931,0,seriously.,263.13,263.82
676,0,Friday,263.08,263.4,,676,2932,0,Javier's,264.509999,264.719999
677,0,"afternoons,",263.4,264.02,,677,2933,0,face,264.96,265.24
678,0,students,264.34,264.72,,678,2934,0,crumpled.,265.24,265.73
679,0,went,264.719999,264.879999,,679,2935,0,You,266.48,266.61
680,0,upstairs,264.91,265.49,,680,2936,0,think,266.62,266.86
681,0,to,265.509999,265.599999,,681,2937,0,I,266.99,267.36
682,0,the,265.599999,265.719999,,682,2938,0,took,267.39,267.58
683,0,library.,265.719999,266.299999,,683,2939,0,Coco?,267.589999,268.149999
684,0,The,267.219999,267.369999,,684,2940,0,Tully,268.889999,269.139999
685,0,library,267.37,267.95,,685,2941,0,felt,269.139999,269.349999
686,0,was,267.95,268.12,,686,2942,0,a,269.35,269.42
687,0,a,268.119999,268.189999,,687,2943,0,prick,269.42,269.71
688,0,huge,268.190001,268.820001,,688,2944,0,of,269.709999,269.849999
689,1,room,268.82,269.24,,689,2945,0,sympathy.,269.85,270.35
690,0,with,269.289999,269.469999,,690,2946,0,But,270.88,271.05
691,0,thousands,269.65,270.14,,691,2947,0,detectives,271.05,271.56
692,0,of,270.139999,270.309999,,692,2948,0,must,271.56,271.82
693,1,books,270.32,270.88,,693,2949,0,be,271.82,271.96
694,0,stacked,271.06,271.39,,694,2950,0,tough,271.96,272.28
695,0,on,271.39,271.59,,695,2951,0,to,272.31,272.43
696,0,rows,271.59,271.84,,696,2952,0,get,272.43,272.58
697,0,of,271.84,271.97,,697,2953,0,the,272.58,272.67
698,0,shelves,271.97,272.35,,698,2954,0,truth.,272.67,273.03
699,0,that,272.35,272.46,,699,2955,0,"Javier,",273.89,274.5
700,0,went,272.46,272.66,,700,2956,0,we,274.58,274.76
701,0,all,272.72,272.95,,701,2957,0,need,274.8,275.16
702,0,the,272.96,273.05,,702,2958,0,the,275.18,275.33
703,0,way,273.05,273.18,,703,2959,0,facts.,275.33,275.91
704,0,up,273.22,273.41,,704,2960,0,Javier,277.03,277.38
705,0,to,273.41,273.54,,705,2961,0,shook,277.39,277.59
706,0,the,273.54,273.69,,706,2962,0,his,277.59,277.71
707,1,ceiling.,273.69,274.22,,707,2963,0,head.,277.71,278
708,0,The,275.33,275.45,,708,2964,0,I,278.65,279.02
709,0,"librarian,",275.45,276.17,,709,2965,0,went,279.04,279.26
710,0,Mr,276.32,276.64,,710,2966,0,to,279.26,279.32
711,0,"Hornswoggle,",276.64,277.29,,711,2967,0,the,279.32,279.42
712,0,had,277.63,277.79,,712,2968,0,same,279.42,279.69
713,0,to,277.79,277.82,,713,2969,0,classes,279.69,280.08
714,0,use,277.82,277.97,,714,2970,0,as,280.08,280.26
715,0,a,277.96,278.7,,715,2971,0,you,280.26,280.42
716,0,stepladder,278.7,278.76,,716,2972,0,did.,280.42,280.74
717,0,to,278.76,278.84,,717,2973,0,You,281.07,281.16
718,0,reach,278.84,279.06,,718,2974,0,can,281.16,281.29
719,0,the,279.059999,279.169999,,719,2975,0,ask,281.3,281.54
720,0,highest,279.17,279.65,,720,2976,0,Miss,281.54,281.7
721,1,books.,279.69,280.17,,721,2977,0,Flores.,281.71,282.26
722,0,Mr,281.28,281.6,,722,2978,0,I,282.62,282.73
723,0,Hornswoggle,281.599999,282.169999,,723,2979,0,never,282.73,283.09
724,0,really,282.19,282.55,,724,2980,0,asked,283.09,283.31
725,0,loved,282.55,282.78,,725,2981,0,for,283.32,283.45
726,0,books.,282.809999,283.219999,,726,2982,0,a,283.45,283.51
727,0,He,283.66,283.87,,727,2983,0,hall,283.509999,283.709999
728,0,also,283.87,284.17,,728,2984,1,pass.,283.71,284.18
729,0,loved,284.17,284.38,,729,2985,0,After,284.86,285.21
730,0,animals.,284.4,284.93,,730,2986,0,"school,",285.21,285.8
731,0,Even,285.61,285.9,,731,2987,0,I,285.83,286.09
732,0,though,285.9,285.99,,732,2988,0,walked,286.09,286.34
733,0,the,285.99,286.09,,733,2989,0,to,286.35,286.44
734,0,library,286.09,286.7,,734,2990,0,extended,286.440001,286.820001
735,0,was,286.709999,286.939999,,735,2991,1,day,286.82,286.95
736,0,technically,286.969999,287.529999,,736,2992,0,with,286.949999,287.089999
737,0,not,287.529999,287.709999,,737,2993,0,Alex.,287.09,287.6
738,0,a,287.709999,287.759999,,738,2994,0,I,288.08,288.17
739,0,"classroom,",287.76,288.3,,739,2995,0,was,288.17,288.31
740,0,he,288.59,288.79,,740,2996,0,with,288.309999,288.459999
741,0,had,288.79,288.93,,741,2997,0,him,288.46,288.57
742,0,more,288.93,289.08,,742,2998,0,the,288.57,288.66
743,0,class,289.08,289.41,,743,2999,0,whole,288.66,288.96
744,0,pets,289.44,289.76,,744,3000,0,time.,288.96,289.49
745,0,than,289.76,289.96,,745,3001,0,Alex,290.2,290.5
746,0,any,290.06,290.35,,746,3002,0,nodded.,290.52,290.89
747,0,of,290.35,290.47,,747,3003,0,That,291.4,291.55
748,0,the,290.47,290.6,,748,3004,0,is,291.55,291.71
749,0,other,290.6,290.82,,749,3005,0,true.,291.71,292.15
750,0,teachers.,290.82,291.36,,750,3006,0,"Well,",292.76,293.13
751,0,As,292.55,292.72,,751,3007,0,we,293.49,293.62
752,0,soon,292.72,292.94,,752,3008,0,will,293.62,293.72
753,0,as,292.94,293.06,,753,3009,0,check,293.72,293.93
754,0,they,293.06,293.2,,754,3010,0,your,293.93,294.03
755,0,got,293.2,293.42,,755,3011,0,alibi,294.03,294.42
756,0,to,293.42,293.59,,756,3012,0,with,294.42,294.56
757,0,the,293.515,293.61,,757,3013,0,Miss,294.56,294.74
758,0,"library,",293.61,294.2,,758,3014,0,Flores.,294.75,295.26
759,0,the,294.325,294.62,,759,3015,0,Tully,295.5,295.79
760,0,Gumshoe,294.62,294.81,,760,3016,0,said.,295.79,296.08
761,0,gang,294.81,295.16,,761,3017,0,"So,",296.77,297.17
762,0,ran,295.17,295.45,,762,3018,0,can,297.53,297.7
763,0,over,295.45,295.73,,763,3019,0,I,297.7,297.85
764,0,to,295.73,295.86,,764,3020,0,go,297.95,298.21
765,0,say,295.86,296.05,,765,3021,0,now?,298.21,298.68
766,0,hello.,296.05,296.53,,766,3022,0,Javier,299.44,299.82
767,0,The,297.34,297.46,,767,3023,0,folded,299.82,300.2
768,0,pets,297.46,297.73,,768,3024,0,and,300.2,300.32
769,0,were,297.73,297.87,,769,3025,0,unfolded,300.32,300.79
770,0,lined,297.87,298.14,,770,3026,0,his,300.79,300.94
771,0,up,298.15,298.29,,771,3027,1,hands,300.94,301.2
772,0,in,298.29,298.43,,772,3028,0,in,301.2,301.3
773,0,glass,298.429999,298.749999,,773,3029,0,his,301.299999,301.439999
774,1,cages,298.75,299.21,,774,3030,0,lap.,301.44,301.74
775,0,beneath,299.21,299.51,,775,3031,0,He,302.16,302.31
776,0,the,299.509999,299.599999,,776,3032,0,kicked,302.309999,302.529999
777,0,windows.,299.599999,299.989999,,777,3033,0,at,302.53,302.64
778,0,There,300.679999,300.909999,,778,3034,0,the,302.639999,302.729999
779,0,was,300.91,301.29,,779,3035,0,dirt,302.73,302.95
780,0,a,301.34,301.46,,780,3036,0,beneath,302.95,303.22
781,0,black,301.46,301.82,,781,3037,0,his,303.219999,303.369999
782,0,rat,301.82,302.1,,782,3038,1,swing.,303.37,303.75
783,0,snake,302.099999,302.469999,,783,3039,0,If,304.549999,304.679999
784,0,named,302.5,302.87,,784,3040,0,you,304.68,304.8
785,0,"Zake,",302.87,302.98,,785,3041,0,didn't,304.799999,305.049999
786,0,a,302.98,302.99,,786,3042,0,do,305.049999,305.229999
787,0,white,303.75,304.11,,787,3043,0,"it,",305.23,305.45
788,0,fluffy,304.109999,304.519999,,788,3044,0,then,305.73,305.86
789,0,hamster,304.52,304.98,,789,3045,0,how,305.859999,305.989999
790,0,named,304.98,305.25,,790,3046,0,come,305.99,306.11
791,0,"Howard,",305.25,305.75,,791,3047,0,you're,306.109999,306.249999
792,0,and,306.01,306.18,,792,3048,0,acting,306.25,306.62
793,0,a,306.18,306.24,,793,3049,0,so,306.62,307
794,0,gigantic,306.24,307.1,,794,3050,0,strange?,307,307.8
795,0,tarantula,307.1,307.96,,795,3051,0,Tully,308.27,308.56
796,0,called,308.01,308.34,,796,3052,0,narrowed,308.56,308.86
797,0,Fluffy.,308.34,308.98,,797,3053,0,her,308.86,309.02
798,0,Let,309.64,309.83,,798,3054,1,eyes,309.02,309.26
799,0,me,309.83,309.94,,799,3055,0,at,309.26,309.36
800,0,tell,309.94,310.1,,800,3056,0,him.,309.36,309.61
801,0,"you,",310.1,310.47,,801,3057,0,Javier,310.7,311.09
802,0,even,310.78,311.1,,802,3058,0,took,311.09,311.27
803,0,though,311.1,311.31,,803,3059,0,a,311.27,311.33
804,0,he,311.32,311.47,,804,3060,0,deep,311.33,311.56
